"prolific_id","dataset_id","respondent_id","title","cond","source","id_first","item_idx","item_id","q_id","q0","a0","a1","question","answer","choseLeft","rt","time"
"604d5e61486bd0622d2102c0","20","8.0","Crying Baby","personal_moral","AI","0","35","949","0","Enemy soldiers have taken over your village. They have orders to kill all   remaining civilians. You and some of your townspeople have sought refuge in the cellar of a large house. Outside you hear the voices of soldiers who have come to search the house for valuables. Your baby begins to cry loudly. You cover his mouth to block the sound. If you remove your hand from his mouth his crying will summon the attention of the soldiers who will kill you, your child, and the others hiding out in the cellar. To save yourself and the others you must smother your child to death. Is it appropriate for you to smother your child in order to save yourself and the other townspeople? ","yes","sacrificing the child's life would save everyone else.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","15121","2023-05-22 02:29:49"
"604d5e61486bd0622d2102c0","20","8.0","Crying Baby","personal_moral","AI","0","35","949","1","Enemy soldiers have taken over your village. They have orders to kill all   remaining civilians. You and some of your townspeople have sought refuge in the cellar of a large house. Outside you hear the voices of soldiers who have come to search the house for valuables. Your baby begins to cry loudly. You cover his mouth to block the sound. If you remove your hand from his mouth his crying will summon the attention of the soldiers who will kill you, your child, and the others hiding out in the cellar. To save yourself and the others you must smother your child to death. Is it appropriate for you to smother your child in order to save yourself and the other townspeople? ","yes","sacrificing the child's life would save everyone else.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","15121","2023-05-22 02:29:49"
"604d5e61486bd0622d2102c0","20","8.0","Crying Baby","personal_moral","AI","0","35","949","2","Enemy soldiers have taken over your village. They have orders to kill all   remaining civilians. You and some of your townspeople have sought refuge in the cellar of a large house. Outside you hear the voices of soldiers who have come to search the house for valuables. Your baby begins to cry loudly. You cover his mouth to block the sound. If you remove your hand from his mouth his crying will summon the attention of the soldiers who will kill you, your child, and the others hiding out in the cellar. To save yourself and the others you must smother your child to death. Is it appropriate for you to smother your child in order to save yourself and the other townspeople? ","yes","sacrificing the child's life would save everyone else.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","15121","2023-05-22 02:29:49"
"62d6def56af3eab915fba4a0","27","13.0","Architect","personal_moral","AI","1","31","1303","0","You are a young architect visiting one of your construction sites with your   boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life? ","no","murdering your beaus is illegal and wrong, regardless of your reason.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","23824","2023-05-22 02:29:52"
"62d6def56af3eab915fba4a0","27","13.0","Architect","personal_moral","AI","1","31","1303","1","You are a young architect visiting one of your construction sites with your   boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life? ","no","murdering your beaus is illegal and wrong, regardless of your reason.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","23824","2023-05-22 02:29:52"
"62d6def56af3eab915fba4a0","27","13.0","Architect","personal_moral","AI","1","31","1303","2","You are a young architect visiting one of your construction sites with your   boss. Your boss is a despicable individual who makes everyone around him miserable including you. It occurs to you that if you were to push him off of the building you are inspecting he would fall to his death and everyone would think it was an accident. Is it appropriate for you to push your boss off of the building in order to get him out of your life? ","no","murdering your beaus is illegal and wrong, regardless of your reason.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","23824","2023-05-22 02:29:52"
"5a8e54c9f49c9a0001f3dc3f","17","57a48845eeaf6d00018d62d7","Grandson","personal_moral","Human","0","45","831","0","A young boy is visiting his grandmother for the weekend. Usually she gives  him a gift of a few dollars when he arrives, but this time she doesn't. He asks her why not and she says something about how he doesn't write her as many letters as he used to. Angered by this, the boy decides to play a trick on her. While his grandmother is busy cooking he removes a handful of pills from the medicine cabinet and puts them in his grandmother's teapot. Later that night, she makes her tea, and the dissolved pills make her sick. In the morning she is dead. Was it appropriate for this boy to put pills in his grandmother's teapot in order to play a trick on her?","no","kid should know better. now he gets 0 dollars forever","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","22542","2023-05-22 02:29:55"
"5a8e54c9f49c9a0001f3dc3f","17","57a48845eeaf6d00018d62d7","Grandson","personal_moral","Human","0","45","831","2","A young boy is visiting his grandmother for the weekend. Usually she gives  him a gift of a few dollars when he arrives, but this time she doesn't. He asks her why not and she says something about how he doesn't write her as many letters as he used to. Angered by this, the boy decides to play a trick on her. While his grandmother is busy cooking he removes a handful of pills from the medicine cabinet and puts them in his grandmother's teapot. Later that night, she makes her tea, and the dissolved pills make her sick. In the morning she is dead. Was it appropriate for this boy to put pills in his grandmother's teapot in order to play a trick on her?","no","kid should know better. now he gets 0 dollars forever","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","22542","2023-05-22 02:29:55"
"5a8e54c9f49c9a0001f3dc3f","17","57a48845eeaf6d00018d62d7","Grandson","personal_moral","Human","0","45","831","1","A young boy is visiting his grandmother for the weekend. Usually she gives  him a gift of a few dollars when he arrives, but this time she doesn't. He asks her why not and she says something about how he doesn't write her as many letters as he used to. Angered by this, the boy decides to play a trick on her. While his grandmother is busy cooking he removes a handful of pills from the medicine cabinet and puts them in his grandmother's teapot. Later that night, she makes her tea, and the dissolved pills make her sick. In the morning she is dead. Was it appropriate for this boy to put pills in his grandmother's teapot in order to play a trick on her?","no","kid should know better. now he gets 0 dollars forever","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","22542","2023-05-22 02:29:55"
"5a08ea4ab921bc0001e1c10a","25","27.0","Shower","non_moral","AI","0","16","1171","0","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","yes","shoower first to stay cool, stay clean for lunch.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","39790","2023-05-22 02:29:56"
"5a08ea4ab921bc0001e1c10a","25","27.0","Shower","non_moral","AI","0","16","1171","2","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","yes","shoower first to stay cool, stay clean for lunch.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","39790","2023-05-22 02:29:56"
"5a08ea4ab921bc0001e1c10a","25","27.0","Shower","non_moral","AI","0","16","1171","1","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","yes","shoower first to stay cool, stay clean for lunch.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","39790","2023-05-22 02:29:56"
"606722d98a9420864ed2f16e","15","13.0","Broken VCR","non_moral","AI","1","44","714","2","You have brought your broken VCR to the local repair shop. The woman   working at the shop tells you that it will cost you about $100 to have it fixed. You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100. Would you have your old VCR fixed in order to avoid spending money on a new one? ","yes","i'll fix my old vcr for the same price as getting a new one for a better (but not worth the extra $100) version.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","18644","2023-05-22 02:29:56"
"606722d98a9420864ed2f16e","15","13.0","Broken VCR","non_moral","AI","1","44","714","1","You have brought your broken VCR to the local repair shop. The woman   working at the shop tells you that it will cost you about $100 to have it fixed. You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100. Would you have your old VCR fixed in order to avoid spending money on a new one? ","yes","i'll fix my old vcr for the same price as getting a new one for a better (but not worth the extra $100) version.","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","18644","2023-05-22 02:29:56"
"606722d98a9420864ed2f16e","15","13.0","Broken VCR","non_moral","AI","1","44","714","0","You have brought your broken VCR to the local repair shop. The woman   working at the shop tells you that it will cost you about $100 to have it fixed. You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100. Would you have your old VCR fixed in order to avoid spending money on a new one? ","yes","i'll fix my old vcr for the same price as getting a new one for a better (but not worth the extra $100) version.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","18644","2023-05-22 02:29:56"
"62d6def56af3eab915fba4a0","27","6.0","Footbridge","personal_moral","AI","0","32","1278","1","A runaway trolley is heading down the tracks toward five workmen who will   be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen? ","yes","sacrificing one liffe saves five.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","11236","2023-05-22 02:30:04"
"62d6def56af3eab915fba4a0","27","6.0","Footbridge","personal_moral","AI","0","32","1278","2","A runaway trolley is heading down the tracks toward five workmen who will   be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen? ","yes","sacrificing one liffe saves five.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","11236","2023-05-22 02:30:04"
"62d6def56af3eab915fba4a0","27","6.0","Footbridge","personal_moral","AI","0","32","1278","0","A runaway trolley is heading down the tracks toward five workmen who will   be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen? ","yes","sacrificing one liffe saves five.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","11236","2023-05-22 02:30:04"
"5e8b765e88065404c4d50fe2","14","22.0","Hired Rapist","personal_moral","AI","1","17","699","1","You have been dissatisfied with your marriage for several years. It is your   distinct impression that your wife no longer appreciates you. You remember how she appreciated you years ago when you took care of her after she was mugged. You devise the following plan to regain your wife’s affection. You will hire a man to break into your house while you are away. This man will tie up your wife and rape her. You, upon hearing the horrible news, will return swiftly to her side, to take care of her and comfort her, and she will once again appreciate you. Is it appropriate for you to hire a man to rape your wife so that she will appreciate you as you comfort her? ","no","hiring someone to commit a violent act is moral wrong, can have unpredictable consequences, and could land you in legal trouble.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","49741","2023-05-22 02:30:07"
"5e8b765e88065404c4d50fe2","14","22.0","Hired Rapist","personal_moral","AI","1","17","699","0","You have been dissatisfied with your marriage for several years. It is your   distinct impression that your wife no longer appreciates you. You remember how she appreciated you years ago when you took care of her after she was mugged. You devise the following plan to regain your wife’s affection. You will hire a man to break into your house while you are away. This man will tie up your wife and rape her. You, upon hearing the horrible news, will return swiftly to her side, to take care of her and comfort her, and she will once again appreciate you. Is it appropriate for you to hire a man to rape your wife so that she will appreciate you as you comfort her? ","no","hiring someone to commit a violent act is moral wrong, can have unpredictable consequences, and could land you in legal trouble.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","49741","2023-05-22 02:30:07"
"5e8b765e88065404c4d50fe2","14","22.0","Hired Rapist","personal_moral","AI","1","17","699","2","You have been dissatisfied with your marriage for several years. It is your   distinct impression that your wife no longer appreciates you. You remember how she appreciated you years ago when you took care of her after she was mugged. You devise the following plan to regain your wife’s affection. You will hire a man to break into your house while you are away. This man will tie up your wife and rape her. You, upon hearing the horrible news, will return swiftly to her side, to take care of her and comfort her, and she will once again appreciate you. Is it appropriate for you to hire a man to rape your wife so that she will appreciate you as you comfort her? ","no","hiring someone to commit a violent act is moral wrong, can have unpredictable consequences, and could land you in legal trouble.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","49741","2023-05-22 02:30:07"
"604d5e61486bd0622d2102c0","20","57a48845eeaf6d00018d62d7","Plant Transport","non_moral","Human","1","36","974","1","You are bringing home a number of plants from a store that is  about two miles from your home. The trunk of your car, which you've lined with plastic to catch the mud from the plants, will hold most of the plants you've purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?","yes","dont want to have to pay thousands of dollars just for bieng lazy","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","19780","2023-05-22 02:30:09"
"604d5e61486bd0622d2102c0","20","57a48845eeaf6d00018d62d7","Plant Transport","non_moral","Human","1","36","974","0","You are bringing home a number of plants from a store that is  about two miles from your home. The trunk of your car, which you've lined with plastic to catch the mud from the plants, will hold most of the plants you've purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?","yes","dont want to have to pay thousands of dollars just for bieng lazy","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","19780","2023-05-22 02:30:09"
"604d5e61486bd0622d2102c0","20","57a48845eeaf6d00018d62d7","Plant Transport","non_moral","Human","1","36","974","2","You are bringing home a number of plants from a store that is  about two miles from your home. The trunk of your car, which you've lined with plastic to catch the mud from the plants, will hold most of the plants you've purchased. You could bring all the plants home in one trip, but this would require putting some of the plants in the back seat as well as in the trunk. By putting some of the plants in the back seat you will ruin your fine leather upholstery which would cost thousands of dollars to replace. Would you make two trips home in order to avoid ruining the upholstery of your car?","yes","dont want to have to pay thousands of dollars just for bieng lazy","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","19780","2023-05-22 02:30:09"
"5bc9f8b677740000016a08b5","19","26.0","Transplant","personal_moral","AI","0","32","925","1","You are a doctor. You have five patients, each of whom is   about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man’s organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients? ","yes","sacrificing one life to save five is not acceptable.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","40856","2023-05-22 02:30:09"
"5bc9f8b677740000016a08b5","19","26.0","Transplant","personal_moral","AI","0","32","925","0","You are a doctor. You have five patients, each of whom is   about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man’s organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients? ","yes","sacrificing one life to save five is not acceptable.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","40856","2023-05-22 02:30:09"
"5bc9f8b677740000016a08b5","19","26.0","Transplant","personal_moral","AI","0","32","925","2","You are a doctor. You have five patients, each of whom is   about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man’s organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients? ","yes","sacrificing one life to save five is not acceptable.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","40856","2023-05-22 02:30:09"
"60f88d15328d079d8d68fe00","8","5d6e570e8c129300166dba20","Coupons","non_moral","Human","0","32","396","1","You have gone to a bookstore to buy $50 worth of books. You  have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?","yes","because i could usse the 25 percent voucher in the future ","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","27536","2023-05-22 02:30:10"
"60f88d15328d079d8d68fe00","8","5d6e570e8c129300166dba20","Coupons","non_moral","Human","0","32","396","0","You have gone to a bookstore to buy $50 worth of books. You  have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?","yes","because i could usse the 25 percent voucher in the future ","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","27536","2023-05-22 02:30:10"
"60f88d15328d079d8d68fe00","8","5d6e570e8c129300166dba20","Coupons","non_moral","Human","0","32","396","2","You have gone to a bookstore to buy $50 worth of books. You  have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?","yes","because i could usse the 25 percent voucher in the future ","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","27536","2023-05-22 02:30:10"
"63ead49206402a08b22f2685","16","5c3f3ae7d831ed0001f78c4f","Scheduling","non_moral","Human","0","23","746","1","You are in charge of scheduling appointments in a dentist's office. Two people,  Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM. Mr. Morris's schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago's schedule is less flexible. She can only have her appointment at 10:00 AM. Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?","yes","if i do not then there would be a spare appointment","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","214127","2023-05-22 02:30:14"
"63ead49206402a08b22f2685","16","5c3f3ae7d831ed0001f78c4f","Scheduling","non_moral","Human","0","23","746","2","You are in charge of scheduling appointments in a dentist's office. Two people,  Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM. Mr. Morris's schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago's schedule is less flexible. She can only have her appointment at 10:00 AM. Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?","yes","if i do not then there would be a spare appointment","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","214127","2023-05-22 02:30:14"
"63ead49206402a08b22f2685","16","5c3f3ae7d831ed0001f78c4f","Scheduling","non_moral","Human","0","23","746","0","You are in charge of scheduling appointments in a dentist's office. Two people,  Mr. Morris and Mrs. Santiago have called to make appointments for next Monday. The only available times for next Monday are at 10:00 AM and at 3:00 PM. Mr. Morris's schedule is rather flexible. He can have his appointment either at 10:00 AM or at 3:00 PM. Mrs. Santiago's schedule is less flexible. She can only have her appointment at 10:00 AM. Would you schedule Mr. Morris for 3:00 PM so that both he and Mrs. Santiago can have their appointments next Monday?","yes","if i do not then there would be a spare appointment","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","214127","2023-05-22 02:30:14"
"62d6def56af3eab915fba4a0","27","3.0","Food Prep","non_moral","AI","1","33","1276","0","You are preparing pasta with fresh vegetables, and you are deciding on the   order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables? ","no","
i'm in a jury, so i'll start the water first instead of cutting the veggies first.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","14857","2023-05-22 02:30:19"
"62d6def56af3eab915fba4a0","27","3.0","Food Prep","non_moral","AI","1","33","1276","2","You are preparing pasta with fresh vegetables, and you are deciding on the   order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables? ","no","
i'm in a jury, so i'll start the water first instead of cutting the veggies first.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","14857","2023-05-22 02:30:19"
"62d6def56af3eab915fba4a0","27","3.0","Food Prep","non_moral","AI","1","33","1276","1","You are preparing pasta with fresh vegetables, and you are deciding on the   order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables? ","no","
i'm in a jury, so i'll start the water first instead of cutting the veggies first.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","14857","2023-05-22 02:30:19"
"606722d98a9420864ed2f16e","15","60841d3e92be890d07774975","Footbridge","personal_moral","Human","1","45","718","2","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","no","you should not get to choose who lives or dies","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","24166","2023-05-22 02:30:21"
"606722d98a9420864ed2f16e","15","60841d3e92be890d07774975","Footbridge","personal_moral","Human","1","45","718","1","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","no","you should not get to choose who lives or dies","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","24166","2023-05-22 02:30:21"
"606722d98a9420864ed2f16e","15","60841d3e92be890d07774975","Footbridge","personal_moral","Human","1","45","718","0","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","no","you should not get to choose who lives or dies","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","24166","2023-05-22 02:30:21"
"5bc9f8b677740000016a08b5","19","4.0","Transplant","personal_moral","AI","0","33","916","1","You are a doctor. You have five patients, each of whom is   about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man’s organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients? ","yes","the doctor must do everything to save lives, even if it means sacrificing one life to save five.","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","11280","2023-05-22 02:30:21"
"5bc9f8b677740000016a08b5","19","4.0","Transplant","personal_moral","AI","0","33","916","0","You are a doctor. You have five patients, each of whom is   about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man’s organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients? ","yes","the doctor must do everything to save lives, even if it means sacrificing one life to save five.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","11280","2023-05-22 02:30:21"
"5bc9f8b677740000016a08b5","19","4.0","Transplant","personal_moral","AI","0","33","916","2","You are a doctor. You have five patients, each of whom is   about to die due to a failing organ of some kind. You have another patient who is healthy. The only way that you can save the lives of the first five patients is to transplant five of this young man’s organs (against his will) into the bodies of the other five patients. If you do this, the young man will die, but the other five patients will live. Is it appropriate for you to perform this transplant in order to save five of your patients? ","yes","the doctor must do everything to save lives, even if it means sacrificing one life to save five.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","11280","2023-05-22 02:30:21"
"58ed48b66eec530001c28764","21","60d8f98d9d58bf54aeb8438a","Country Road","personal_moral","Human","1","26","981","1","You are driving along a country road when you hear a plea for  help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital. Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car. Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?","no","the upholstery can always be professionally cleaned and is nowhere near as important as someones life. ","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","38910","2023-05-22 02:30:24"
"58ed48b66eec530001c28764","21","60d8f98d9d58bf54aeb8438a","Country Road","personal_moral","Human","1","26","981","0","You are driving along a country road when you hear a plea for  help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital. Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car. Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?","no","the upholstery can always be professionally cleaned and is nowhere near as important as someones life. ","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","38910","2023-05-22 02:30:24"
"58ed48b66eec530001c28764","21","60d8f98d9d58bf54aeb8438a","Country Road","personal_moral","Human","1","26","981","2","You are driving along a country road when you hear a plea for  help coming from some roadside bushes. You pull over and encounter a man whose legs are covered with blood. The man explains that he has had an accident while hiking and asks you to take him to a nearby hospital. Your initial inclination is to help this man, who will probably lose his leg if he does not get to the hospital soon. However, if you give this man a lift, his blood will ruin the leather upholstery of your car. Is it appropriate for you to leave this man by the side of the road in order to preserve your leather upholstery?","no","the upholstery can always be professionally cleaned and is nowhere near as important as someones life. ","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","38910","2023-05-22 02:30:24"
"604d5e61486bd0622d2102c0","20","26.0","Shower","non_moral","AI","0","37","939","2","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","no","shower once today to reduce water use &amp; save time.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","16236","2023-05-22 02:30:25"
